date,hardcore_mode,achievement_id,title,description,badge_name,points,true_ratio,type,author,game_title,game_icon,game_id,console_name,cumul_score,badge_u_r_l,game_u_r_l,datetime,retro_ratio
2024-03-05 03:36:36,1,375407,Peaker,Reach a Peak Streak of 30 for a softcore unlock or 100 for a hardcore unlock! (This can be upgraded from softcore to hardcore),422033,0,0,,RAEvents,Peak Streak,/Images/086003.png,8040,Events,1544,/Badge/422033.png,/game/8040,2024-03-05T03:36:36.000000,NaN
2023-09-23 23:11:22,1,357835,1st Place - PenguGG,44 Points,403088,0,0,,BahamutVoid,Console Wars I - Bonus,/Images/082855.png,8033,Events,939,/Badge/403088.png,/game/8033,2023-09-23T23:11:22.000000,NaN
2023-09-23 22:49:28,1,357817,Developer Points,97 sets were released or revised!,403070,0,0,,BahamutVoid,Console Wars I - Mastery,/Images/082854.png,8030,Events,926,/Badge/403070.png,/game/8030,2023-09-23T22:49:28.000000,NaN
2023-04-08 19:25:32,1,229901,The Decision Of A Lifetime,Pick your starter and embark on a whole new adventure!,255094,0,0,,voiceofautumn,~Hack~ Pokemon Fool's Gold,/Images/090889.png,16252,Game Boy Color,169,/Badge/255094.png,/game/16252,2023-04-08T19:25:32.000000,NaN
2024-07-21 18:40:00,1,416434,Fire Hydrant Real Estate,Go into Mr. Rabbit's house,471021,0,0,progression,TheJediSonic,"Manhole, The",/Images/093725.png,8851,PC Engine CD/TurboGrafx-CD,1633,/Badge/471021.png,/game/8851,2024-07-21T18:40:00.000000,NaN
2024-03-05 03:36:36,1,375410,Peaker,Reach a Peak Streak of 30 for a softcore unlock or 100 for a hardcore unlock! (This can be upgraded from softcore to hardcore),422033,0,0,,RAEvents,Peak Streak,/Images/086003.png,8040,Events,1544,/Badge/422033.png,/game/8040,2024-03-05T03:36:36.000000,NaN
2022-12-03 15:59:17,1,259921,Painting 4,Experience the fourth picture and optionally paint it,287857,0,0,,Cerlayjux,Dalmatians 3,/Images/063269.png,21439,PlayStation 2,934,/Badge/287857.png,/game/21439,2022-12-03T15:59:17.000000,NaN
2024-04-06 03:34:44,1,415907,You've Been Playing This for a Week?,Change the time of day 14 times in one session,469824,0,0,,Bearfax62,~Homebrew~ Flappy Bird GB,/Images/093615.png,26083,Game Boy,96,/Badge/469824.png,/game/26083,2024-04-06T03:34:44.000000,NaN
2023-09-23 22:49:29,1,357823,Average Entries,"On average, each player submitted 22 entries!",403076,0,0,,BahamutVoid,Console Wars I - Mastery,/Images/082854.png,8030,Events,926,/Badge/403076.png,/game/8030,2023-09-23T22:49:29.000000,NaN
2023-11-22 00:13:40,1,374079,Gold,Place 1st in your respective house. You are the Cream of the Crop!!,420567,0,0,,RAEvents,Cream of the Crop - Gold,/Images/085842.png,27430,Events,2302,/Badge/420567.png,/game/27430,2023-11-22T00:13:40.000000,NaN
2023-09-23 22:49:29,1,357820,Most Consoles Supported - Six-Way Tie!,"1st: 14ausher, Akai, NEOMAR, Nezperdian, PenguGG & ruuzilla = 44 | 2nd: MarioKness = 42 | 3rd: Sutarion = 41",403073,0,0,,BahamutVoid,Console Wars I - Mastery,/Images/082854.png,8030,Events,926,/Badge/403073.png,/game/8030,2023-09-23T22:49:29.000000,NaN
2023-07-02 15:12:14,1,37732,Key-Tuber,Receive the Key Tube for Zema Bridge from the librarian,38801,0,0,progression,ENZYME1,Phantasy Star II,/Images/076388.png,1436,Genesis/Mega Drive,1436,/Badge/38801.png,/game/1436,2023-07-02T15:12:14.000000,NaN
2023-09-23 22:49:30,1,357826,Most Weekly Entries - Mega Drive vs NES vs WASM-4 (W10),1st: Mega Drive vs NES vs WASM-4 (Week 10) = 221 | 2nd: 3DO Interactive Multiplayer vs Arduboy vs Watara Supervision (Week 8) = 214 | 3rd: Atari 7800 vs Channel F vs PlayStation 1 (Week 12) = 204,403079,0,0,,BahamutVoid,Console Wars I - Mastery,/Images/082854.png,8030,Events,926,/Badge/403079.png,/game/8030,2023-09-23T22:49:30.000000,NaN
2023-11-22 00:13:40,1,374076,Gold,Place 1st in your respective house. You are the Cream of the Crop!!,420567,0,0,,RAEvents,Cream of the Crop - Gold,/Images/085842.png,27430,Events,2302,/Badge/420567.png,/game/27430,2023-11-22T00:13:40.000000,NaN
2023-09-23 23:11:24,1,357838,3rd Place,40 Points - bigdud24,403091,0,0,,BahamutVoid,Console Wars I - Bonus,/Images/082855.png,8033,Events,939,/Badge/403091.png,/game/8033,2023-09-23T23:11:24.000000,NaN
2023-09-23 23:11:28,1,357847,12th Place,30 Points - Danteee | Retrokaiser,403100,0,0,,BahamutVoid,Console Wars I - Bonus,/Images/082855.png,8033,Events,939,/Badge/403100.png,/game/8033,2023-09-23T23:11:28.000000,NaN
2023-09-23 23:11:26,1,357841,6th Place,36 Points - Maximdraco | Sines | Televandalist,403094,0,0,,BahamutVoid,Console Wars I - Bonus,/Images/082855.png,8033,Events,939,/Badge/403094.png,/game/8033,2023-09-23T23:11:26.000000,NaN
2023-09-16 04:58:23,1,356004,Movie Buff,Winner of the Big Box Office Blast special event,401217,0,0,,RAEvents,Achievement of the Week 2023 - Big Box Office Blast,/Images/082499.png,7971,Events,266,/Badge/401217.png,/game/7971,2023-09-16T04:58:23.000000,NaN
2022-12-03 15:58:22,1,259918,Painting 1,Experience the first picture and optionally paint it,287854,0,0,,Cerlayjux,Dalmatians 3,/Images/063269.png,21439,PlayStation 2,934,/Badge/287854.png,/game/21439,2022-12-03T15:58:22.000000,NaN
2023-06-29 14:32:54,1,319803,Eleventh: freezestar,Was the eleventh person to hit 52 points in RA Roulette 2023,355878,0,0,,RAEvents,RA Roulette 2023,/Images/073509.png,7950,Events,1274,/Badge/355878.png,/game/7950,2023-06-29T14:32:54.000000,NaN
2023-12-23 15:53:10,1,294124,Street Credit,Buy the Topiary,326190,0,0,progression,voiceofautumn,~Homebrew~ Sips,/Images/068856.png,22659,Game Boy Advance,1593,/Badge/326190.png,/game/22659,2023-12-23T15:53:10.000000,NaN
2024-03-10 21:45:35,1,129879,Full lap,Collect $200 for passing go,242243,0,0,,g0dm0d3,Monopoly,/Images/058014.png,1842,NES/Famicom,1761,/Badge/242243.png,/game/1842,2024-03-10T21:45:35.000000,NaN
2023-09-23 23:11:21,1,357832,1st Place - BahamutVoid,44 Points,403085,0,0,,BahamutVoid,Console Wars I - Bonus,/Images/082855.png,8033,Events,939,/Badge/403085.png,/game/8033,2023-09-23T23:11:21.000000,NaN
2023-01-09 03:01:54,1,278681,AotW 2022 - Henxorr,Bronze qualifier of AotW 2022 - 24 pts,308366,0,0,,RAEvents,Achievement of the Week 2022 Bronze,/Images/066569.png,22091,Events,2011,/Badge/308366.png,/game/22091,2023-01-09T03:01:54.000000,NaN
2024-03-01 22:01:17,1,402030,No Glowing Allowed!,Save the game for the first time.,454960,0,0,,KingS1zzle,~Hack~ Metroid: Salt Mission,/Images/089995.png,28618,Game Boy Advance,1495,/Badge/454960.png,/game/28618,2024-03-01T22:01:17.000000,NaN
2023-01-09 03:01:54,1,278705,AotW 2022 - FistyDollars,Bronze qualifier of AotW 2022 - 13 pts,308366,0,0,,RAEvents,Achievement of the Week 2022 Bronze,/Images/066569.png,22091,Events,2011,/Badge/308366.png,/game/22091,2023-01-09T03:01:54.000000,NaN
2024-01-10 01:26:10,1,58094,The Venetian Peek,Open the blinds as minimally as you can and leave them there.,85556,0,0,progression,Celeryyy,Venetian Blinds Demo,/Images/072118.png,11715,Atari 2600,1164,/Badge/85556.png,/game/11715,2024-01-10T01:26:10.000000,NaN
2023-09-02 21:22:22,1,3160,That Old Classic,Enter the Konami Code on the title screen,03641,0,0,,Scott,Contra | Probotector,/Images/079383.png,1447,NES/Famicom,1792,/Badge/03641.png,/game/1447,2023-09-02T21:22:22.000000,NaN
2023-01-09 03:01:54,1,278708,AotW 2022 - Szhymphild,Bronze qualifier of AotW 2022 - 13 pts,308366,0,0,,RAEvents,Achievement of the Week 2022 Bronze,/Images/066569.png,22091,Events,2011,/Badge/308366.png,/game/22091,2023-01-09T03:01:54.000000,NaN
2023-12-27 01:09:09,1,219585,Clay Pride!,Change the color of the characters.,242806,0,0,,Retrokaiser,~Prototype~ ClayFighter 2,/Images/058013.png,16794,32X,2002,/Badge/242806.png,/game/16794,2023-12-27T01:09:09.000000,NaN
2024-03-31 17:52:28,1,413558,Illusory Shrine Maiden,Trick the ghost into running the opposite direction of you...?,468202,0,0,,Hexadigital,~Homebrew~ ~Demo~ Touhou,/Images/093368.png,29062,Atari 2600,1992,/Badge/468202.png,/game/29062,2024-03-31T17:52:28.000000,NaN
2023-01-09 03:01:54,1,278690,AotW 2022 - Sutarion,Bronze qualifier of AotW 2022 - 19 pts,308366,0,0,,RAEvents,Achievement of the Week 2022 Bronze,/Images/066569.png,22091,Events,2011,/Badge/308366.png,/game/22091,2023-01-09T03:01:54.000000,NaN
2023-01-09 03:01:54,1,278702,AotW 2022 - nashio,Bronze qualifier of AotW 2022 - 14 pts,308366,0,0,,RAEvents,Achievement of the Week 2022 Bronze,/Images/066569.png,22091,Events,2011,/Badge/308366.png,/game/22091,2023-01-09T03:01:54.000000,NaN
2023-01-09 03:01:54,1,278687,AotW 2022 - roukanumachi,Bronze qualifier of AotW 2022 - 21 pts,308366,0,0,,RAEvents,Achievement of the Week 2022 Bronze,/Images/066569.png,22091,Events,2011,/Badge/308366.png,/game/22091,2023-01-09T03:01:54.000000,NaN
2023-05-08 20:53:23,1,67124,Just the Beginning,Bake 1 Cookie.,70831,0,0,progression,SporyTike,~Homebrew~ Cookie Clicker,/Images/019687.png,13393,NES/Famicom,285,/Badge/70831.png,/game/13393,2023-05-08T20:53:23.000000,NaN
2023-01-09 03:01:54,1,278693,AotW 2022 - Dako9767845,Bronze qualifier of AotW 2022 - 16 pts,308366,0,0,,RAEvents,Achievement of the Week 2022 Bronze,/Images/066569.png,22091,Events,2011,/Badge/308366.png,/game/22091,2023-01-09T03:01:54.000000,NaN
2023-08-17 19:38:16,1,217343,Speedrun!,Clear Level 0-4 in less than 18 seconds,240450,0,0,,pinguupinguu,Sokoban,/Images/057597.png,19542,WASM-4,781,/Badge/240450.png,/game/19542,2023-08-17T19:38:16.000000,NaN
2024-01-10 01:26:00,1,58091,Curtain Call,Close the Venetian blinds.,85553,0,0,progression,Celeryyy,Venetian Blinds Demo,/Images/072118.png,11715,Atari 2600,1164,/Badge/85553.png,/game/11715,2024-01-10T01:26:00.000000,NaN
2023-09-23 23:11:29,1,357850,15th Place,27 Points - Aidenham | AuburnRDM | Blazekickn | DaniloZlatan | Erodion | Lanius | Lonoke31 | LordKingGundam | Pikacshu,403103,0,0,,BahamutVoid,Console Wars I - Bonus,/Images/082855.png,8033,Events,939,/Badge/403103.png,/game/8033,2023-09-23T23:11:29.000000,NaN
2023-05-08 20:53:51,1,67127,Do you like some Boy Scout Cookies?,Bake 500 Cookies.,70840,0,0,progression,SporyTike,~Homebrew~ Cookie Clicker,/Images/019687.png,13393,NES/Famicom,285,/Badge/70840.png,/game/13393,2023-05-08T20:53:51.000000,NaN
2023-01-09 03:01:54,1,278684,AotW 2022 - Sharkhan,Bronze qualifier of AotW 2022 - 22 pts,308366,0,0,,RAEvents,Achievement of the Week 2022 Bronze,/Images/066569.png,22091,Events,2011,/Badge/308366.png,/game/22091,2023-01-09T03:01:54.000000,NaN
2022-10-31 23:56:07,1,174881,Rage-Quit Incoming,Reach 500 Attempts without quitting in a single Level.,194895,0,0,,SporyTike,"Impossible Game, The",/Images/048430.png,6964,PlayStation Portable,2950,/Badge/194895.png,/game/6964,2022-10-31T23:56:07.000000,NaN
2023-01-09 03:01:54,1,278699,AotW 2022 - Dabot,Bronze qualifier of AotW 2022 - 14 pts,308366,0,0,,RAEvents,Achievement of the Week 2022 Bronze,/Images/066569.png,22091,Events,2011,/Badge/308366.png,/game/22091,2023-01-09T03:01:54.000000,NaN
2024-01-22 08:43:37,1,391437,Amir96lx's Waluigi Island,TheJediSonic collected 115 coins!,442709,0,0,,RAEvents,Mario Party RA - Bonus,/Images/088436.png,28306,Events,84,/Badge/442709.png,/game/28306,2024-01-22T08:43:37.000000,NaN
2023-01-09 03:01:54,1,278696,AotW 2022 - SmallRoach,Bronze qualifier of AotW 2022 - 16 pts,308366,0,0,,RAEvents,Achievement of the Week 2022 Bronze,/Images/066569.png,22091,Events,2011,/Badge/308366.png,/game/22091,2023-01-09T03:01:54.000000,NaN
2024-03-09 22:41:32,1,259582,Warning!,Do not buy cheats until you have completed 100% of the game and bought everything else!,287527,0,0,,timenoe,Tony Hawk's Pro Skater 4,/Images/063037.png,2827,PlayStation 2,1727,/Badge/287527.png,/game/2827,2024-03-09T22:41:32.000000,NaN
2024-01-22 08:43:37,1,391446,GreninjaMan's RA Zone,Jurbadis was efficient with 11 Minigames and 69 spaces!,442718,0,0,,RAEvents,Mario Party RA - Bonus,/Images/088436.png,28306,Events,84,/Badge/442718.png,/game/28306,2024-01-22T08:43:37.000000,NaN
2017-07-13 17:35:48,1,24701,KO the Gatekeeper,Defeat the mutant blocking the gateway in Area 1.,24642,0,0,progression,ENZYME1,Blaster Master,/Images/054344.png,1459,NES/Famicom,2144,/Badge/24642.png,/game/1459,2017-07-13T17:35:48.000000,NaN
2023-03-22 02:25:56,1,301660,genesislover,“Just 1 cheevo today - Hard Hard 1CC (100)”,335432,0,0,,RAEvents,Daily DistRActions Season 3,/Images/067911.png,3911,Events,1145,/Badge/335432.png,/game/3911,2023-03-22T02:25:56.000000,NaN
2023-03-22 02:25:56,1,301678,ShadwSonic,“Too early to see what tomorrow is.”,335450,0,0,,RAEvents,Daily DistRActions Season 3,/Images/067911.png,3911,Events,1145,/Badge/335450.png,/game/3911,2023-03-22T02:25:56.000000,NaN
2024-05-23 03:33:11,1,430112,Go Go Ackman!,Players tangled with an undead king deep within an ancient tomb.,485056,0,0,,RAEvents,Achievement of the Week 2024 - Akira Toriyama,/Images/097355.png,29830,Events,1925,/Badge/485056.png,/game/29830,2024-05-23T03:33:11.000000,NaN
2023-03-22 02:25:55,1,301651,Advent,“Drawing this in Mario Paint is definitely why it looks so bad... I swear.”,335423,0,0,,RAEvents,Daily DistRActions Season 3,/Images/067911.png,3911,Events,1145,/Badge/335423.png,/game/3911,2023-03-22T02:25:55.000000,NaN
2024-02-07 16:15:40,0,395912,Most Tickets,televandalist (88) | wolfman2000 (84) | JAM (59) | TheMysticalOne (58) | ladynadiad (53),447904,0,0,,QATeam,Devember🍂2023,/Images/089206.png,28327,Events,1522,/Badge/447904.png,/game/28327,2024-02-07T16:15:40.000000,NaN
2024-02-07 16:15:40,0,395921,Sixth - Tenth Place,JAM (285) | siouxerskate (280) | Bryan1150 (279) | Hotscrock (246) | Empovyle (225),447907,0,0,,QATeam,Devember🍂2023,/Images/089206.png,28327,Events,1522,/Badge/447907.png,/game/28327,2024-02-07T16:15:40.000000,NaN
2023-03-22 02:25:55,1,301654,BrothersGames,"“If you're a retro player and you've never beaten a mario world, you're definitely in the wrong place”",335426,0,0,,RAEvents,Daily DistRActions Season 3,/Images/067911.png,3911,Events,1145,/Badge/335426.png,/game/3911,2023-03-22T02:25:55.000000,NaN
2024-02-07 16:15:40,0,395909,Second Place,televandalist (348),447904,0,0,,QATeam,Devember🍂2023,/Images/089206.png,28327,Events,1522,/Badge/447904.png,/game/28327,2024-02-07T16:15:40.000000,NaN
2024-02-14 01:20:50,1,398523,"Good Morning, It's Mario!",Ring the alarm!,450109,0,0,,Hexadigital,Mario Clock,/Images/089410.png,27461,Nintendo DSi,1814,/Badge/450109.png,/game/27461,2024-02-14T01:20:50.000000,NaN
2023-12-07 17:18:44,1,181336,I Get Paid Either Way,Receive a reading with an unshuffled deck.,201776,0,0,progression,Infernox,Tarot no Yakata | House of Tarot,/Images/049521.png,17863,Game Gear,301,/Badge/201776.png,/game/17863,2023-12-07T17:18:44.000000,NaN
2023-01-09 03:01:55,1,278726,AotW 2022 - YahwehTzVaoth,Bronze qualifier of AotW 2022 - 12 pts,308366,0,0,,RAEvents,Achievement of the Week 2022 Bronze,/Images/066569.png,22091,Events,2011,/Badge/308366.png,/game/22091,2023-01-09T03:01:55.000000,NaN
2023-01-09 03:01:54,1,278714,AotW 2022 - Breembin,Bronze qualifier of AotW 2022 - 12 pts,308366,0,0,,RAEvents,Achievement of the Week 2022 Bronze,/Images/066569.png,22091,Events,2011,/Badge/308366.png,/game/22091,2023-01-09T03:01:54.000000,NaN
2023-09-21 19:07:15,1,357386,Water Crystal - Mystic Knight,Mystic Knight was rolled 48 times - 21% of the total!,402665,0,0,,RAEvents,Four Job Fiesta [Regular] - Superboss Slayer,/Images/082702.png,7996,Events,675,/Badge/402665.png,/game/7996,2023-09-21T19:07:15.000000,NaN
2023-09-21 19:07:14,1,357383,Water Crystal - Time Mage,Time Mage was rolled 50 times - 21% of the total!,402665,0,0,,RAEvents,Four Job Fiesta [Regular] - Superboss Slayer,/Images/082702.png,7996,Events,675,/Badge/402665.png,/game/7996,2023-09-21T19:07:14.000000,NaN
2023-03-22 02:25:56,1,301663,Jzunia,"“It's Earthbound. It's Earthbound music. That's my review, thanks for reading.”",335435,0,0,,RAEvents,Daily DistRActions Season 3,/Images/067911.png,3911,Events,1145,/Badge/335435.png,/game/3911,2023-03-22T02:25:56.000000,NaN
2023-03-22 02:25:56,1,301666,Lokomelo,“How can you not like a song that makes you feel like you can fistfight God?”,335438,0,0,,RAEvents,Daily DistRActions Season 3,/Images/067911.png,3911,Events,1145,/Badge/335438.png,/game/3911,2023-03-22T02:25:56.000000,NaN
2023-05-08 17:54:57,1,315695,Fool of the Month,Winner of the Month of Fools special event,349616,0,0,,RAEvents,Achievement of the Week 2023 - Month of Fools,/Images/072713.png,7948,Events,260,/Badge/349616.png,/game/7948,2023-05-08T17:54:57.000000,NaN
2023-12-08 19:21:50,1,128781,Get Your Mind Out of the Gutter!,Resist the temptation for chest jiggles!,141492,0,0,progression,ikki5,GG Portrait: Pai Chan,/Images/039278.png,17035,Game Gear,328,/Badge/141492.png,/game/17035,2023-12-08T19:21:50.000000,NaN
2023-11-17 17:49:56,1,373246,"Nothing Personal, Leatherface",65 players murdered very evasive victims in The Texas Chainsaw Massacre,419542,0,0,,RAEvents,Halloween 2023 - Silver,/Images/085678.png,7972,Events,2117,/Badge/419542.png,/game/7972,2023-11-17T17:49:56.000000,NaN
2023-05-08 17:54:57,1,315698,Fool of the Month,Winner of the Month of Fools special event,349616,0,0,,RAEvents,Achievement of the Week 2023 - Month of Fools,/Images/072713.png,7948,Events,260,/Badge/349616.png,/game/7948,2023-05-08T17:54:57.000000,NaN
2023-09-21 19:07:15,1,357389,Fire Crystal - Ninja,Ninja was rolled 54 times - 24% of the total!,402665,0,0,,RAEvents,Four Job Fiesta [Regular] - Superboss Slayer,/Images/082702.png,7996,Events,675,/Badge/402665.png,/game/7996,2023-09-21T19:07:15.000000,NaN
2023-09-21 19:07:14,1,357377,Wind Crystal - Monk,Monk was rolled 46 times - 18% of the total!,402665,0,0,,RAEvents,Four Job Fiesta [Regular] - Superboss Slayer,/Images/082702.png,7996,Events,675,/Badge/402665.png,/game/7996,2023-09-21T19:07:14.000000,NaN
2024-08-03 22:13:02,1,430267,Eighth Winner: Tayadaoc,Was the eighth person to earn 52 points in RA Roulette 2024!,485542,0,0,,RAEvents,RA Roulette 2024,/Images/097453.png,29834,Events,715,/Badge/485542.png,/game/29834,2024-08-03T22:13:02.000000,NaN
2023-09-21 19:07:14,1,357374,Shinryu Slayers,Shinryu was defeated in 141 runs!,402665,0,0,,RAEvents,Four Job Fiesta [Regular] - Superboss Slayer,/Images/082702.png,7996,Events,675,/Badge/402665.png,/game/7996,2023-09-21T19:07:14.000000,NaN
2017-07-13 17:43:40,1,24698,Target Practice,Use Homing Missile,25279,0,0,,ENZYME1,Blaster Master,/Images/054344.png,1459,NES/Famicom,2144,/Badge/25279.png,/game/1459,2017-07-13T17:43:40.000000,NaN
2023-03-22 02:25:56,1,301657,DavidYTBR2,“I'm sorry if you went blind after seeing this drawing”,335429,0,0,,RAEvents,Daily DistRActions Season 3,/Images/067911.png,3911,Events,1145,/Badge/335429.png,/game/3911,2023-03-22T02:25:56.000000,NaN
2024-05-23 03:33:11,1,430115,Rescuers of Dave,"Players brought home a pillar of the community, the shopkeeper!",485056,0,0,,RAEvents,Achievement of the Week 2024 - Akira Toriyama,/Images/097355.png,29830,Events,1925,/Badge/485056.png,/game/29830,2024-05-23T03:33:11.000000,NaN
2024-02-27 21:17:09,1,205059,Into the Darkness,Get Trucked [Factory Settings].,227285,0,0,,guindev,Night Driver,/Images/054477.png,15017,Arcade,1268,/Badge/227285.png,/game/15017,2024-02-27T21:17:09.000000,NaN
2023-01-09 03:05:51,1,278845,PS2 Launch Event - Bronze,Bronze qualifier of the PS2 Launch Event,308435,0,0,,RAEvents,PlayStation 2 Launch Event - Bronze,/Images/066563.png,22095,Events,2011,/Badge/308435.png,/game/22095,2023-01-09T03:05:51.000000,NaN
2024-01-22 08:43:37,1,391443,GreninjaMan's RA Zone,SegoeUI collected 85 coins!,442715,0,0,,RAEvents,Mario Party RA - Bonus,/Images/088436.png,28306,Events,84,/Badge/442715.png,/game/28306,2024-01-22T08:43:37.000000,NaN
2023-01-09 03:01:54,1,278711,AotW 2022 - ZeppelinCafe,Bronze qualifier of AotW 2022 - 13 pts,308366,0,0,,RAEvents,Achievement of the Week 2022 Bronze,/Images/066569.png,22091,Events,2011,/Badge/308366.png,/game/22091,2023-01-09T03:01:54.000000,NaN
2023-03-22 02:25:56,1,301675,roukanumachi,“Shrek and Blanka are green and large characters”,335447,0,0,,RAEvents,Daily DistRActions Season 3,/Images/067911.png,3911,Events,1145,/Badge/335447.png,/game/3911,2023-03-22T02:25:56.000000,NaN
